Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Age,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
129,5.88,0.003589104,155.5998,1,0,2,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1552,7.825,0.035307322,253.4698,2,2,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
463,9.42,0.043690499,60.2194,5,1,2,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
633,10.695,0.10154201,173.7712,0,2,2,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,19.6,0.025164132,152.6024,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1197,13.6,0.119077255,231.23,1,0,2,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
716,8.06,0.021497594,230.3326,2,2,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,10.0,0.025702129,262.6226,5,1,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1437,7.105,0.075000682,61.0562,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1356,18.6,0.118419683,58.3588,7,2,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1102,9.5,0.035151215,171.8448,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1012,16.85,0.044414056,182.4266,8,2,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1261,17.85,0.052471995,123.7072,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1227,13.1,0.020853376,117.4782,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1342,11.3,0.047791878,180.766,9,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
300,13.3,0.02136022,120.4124,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,15.2,0.103988736,177.0054,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1139,20.7,0.114581955,94.3436,3,1,2,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
423,7.405,0.02556185,89.7146,0,2,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,6.15,0.046459438,100.5384,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
516,11.35,0.023322478,182.5608,8,2,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
412,19.85,0.175962247,223.0772,6,2,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1029,10.3,0.255929096,103.3648,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
891,8.18,0.082333019,58.1588,1,0,2,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
985,12.15,0.021757269,165.0184,9,1,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,6.03,0.0226994,176.4028,6,2,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
448,15.85,0.110653377,36.9506,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
743,18.6,0.065771529,245.7802,0,2,2,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,12.0,0.042102658,262.3278,2,2,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1337,17.1,0.044991294,114.686,3,1,2,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
991,10.5,0.024991056,217.9508,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
358,17.5,0.013658248,256.3304,9,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1230,16.1,0.034278413,255.2356,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1363,20.1,0.060649825,61.3536,0,2,2,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1035,11.0,0.185306514,125.6046,4,2,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,7.55,0.051794958,122.6072,0,2,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,19.25,0.027058066,194.811,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1120,19.6,0.041740902,49.2376,3,1,2,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1031,14.85,0.035400659,161.9578,3,1,2,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
747,14.65,0.099535996,52.2666,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
944,9.3,0.175336471,107.0964,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1235,11.6,0.143319995,237.5222,5,1,2,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401,14.5,0.01950565,163.921,9,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
107,8.365,0.071846495,37.9506,8,2,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
703,12.85,0.048347597000000006,252.3382,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
705,13.5,0.017887238,79.496,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
645,7.365,0.159967845,94.712,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
691,21.1,0.020718655,130.4994,8,2,0,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1529,15.2,0.096592065,117.4492,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
498,9.5,0.074460855,253.6724,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
285,12.85,0.030789914,254.904,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
168,14.0,0.030216783,216.6192,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1092,18.35,0.094279004,86.3882,6,2,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1134,6.785,0.04022593,210.9928,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
809,7.155,0.168527463,33.6874,7,2,1,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
921,5.82,0.077304459,257.633,6,2,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1462,17.75,0.043707346499999994,108.6912,3,1,2,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1071,18.0,0.142570104,88.2514,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
339,7.06,0.043968652,57.6904,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
238,15.6,0.045076878,241.3854,7,2,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1527,18.35,0.030347404,192.5162,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1325,12.3,0.052492122,191.053,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
776,15.0,0.077999504,238.0248,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1054,18.2,0.012597384,141.218,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1395,20.5,0.023179181,154.034,9,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,8.27,0.128126825,183.6924,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1077,8.5,0.097410707,52.7324,5,1,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,8.93,0.028417272,154.534,8,2,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
926,6.215,0.049902382,225.8062,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,20.25,0.014823358,190.7162,7,2,1,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
669,7.895,0.061424738,57.7588,3,1,2,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
337,19.35,0.049594299,77.0644,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1381,9.695,0.113939434,160.2604,8,2,0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1430,19.5,0.027532258,185.0608,4,2,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,8.21,0.045016894,87.6198,7,2,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,7.3,0.086307051,146.8076,7,2,1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
580,20.0,0.104083376,107.4622,8,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
699,7.865,0.061154604,165.3526,9,1,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,8.895,0.184035253,42.2138,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,20.35,0.024815024,234.0958,0,2,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1125,16.0,0.106918052,183.5634,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1525,18.0,0.036675549,158.0604,9,1,0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
501,18.7,0.105104552,121.7072,3,1,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
657,7.72,0.087936752,115.9466,5,1,2,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,10.6,0.056795923,232.8642,8,2,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,5.655,0.176070535,144.0102,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
68,8.775,0.19244045,43.9428,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,10.195,0.051871718,35.3558,3,1,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
716,8.06,0.035780177,230.2326,0,2,2,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,16.35,0.104463896,227.1062,0,2,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
844,6.46,0.049162885,146.9102,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1340,13.5,0.072655379,157.792,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1520,16.2,0.050442528,190.8162,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1286,19.1,0.177992139,173.1422,3,1,2,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
92,18.35,0.04403602,188.1872,5,1,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
701,5.48,0.015131684,83.025,9,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
195,6.055,0.031151714,158.7578,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1557,9.6,0.024456797,186.6214,1,0,2,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
89,6.135,0.192540665,160.2236,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,8.43,0.01732573,197.9768,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,8.27,0.127821472,185.9924,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
890,10.195,0.012477512,197.111,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,14.0,0.028980533,129.531,3,1,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
131,8.01,0.070356805,36.8532,9,1,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
196,16.25,0.057396092,125.8046,8,2,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1065,13.35,0.048017962,219.6166,6,2,1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293,8.71,0.071806046,186.5924,5,1,2,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061,17.75,0.05507343,145.1444,8,2,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
461,13.5,0.051573903,88.054,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
647,11.8,0.08093204600000001,102.4674,0,2,2,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,5.78,0.014577695,147.2102,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
767,9.0,0.062428707,55.2614,3,1,2,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,17.75,0.156831826,241.0538,8,2,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
585,8.395,0.045982389,98.7042,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
524,10.695,0.057512481,62.5536,5,1,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
285,12.85,0.053397642,253.004,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1077,8.5,0.098036903,51.5324,9,1,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,14.0,0.053523765,216.9192,2,2,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
141,9.3,0.042377219,123.7388,7,2,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
83,15.85,0.107597879,58.7904,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
998,10.8,0.082549896,193.7504,8,2,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
510,7.26,0.02414202,117.415,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
948,18.7,0.057771828,85.3566,3,1,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1118,16.0,0.057292529,224.3404,3,1,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1410,8.895,0.124610886,113.1544,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
784,11.1,0.010663189,82.3908,7,2,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,18.85,0.091237452,128.9336,3,1,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110,7.905,0.064325351,230.2694,3,1,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
85,14.7,0.020920179,143.8128,8,2,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
552,12.6,0.041641933,121.1072,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
257,16.0,0.173462841,157.6972,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
478,13.8,0.24749009,263.1884,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,11.0,0.087421738,154.463,5,1,2,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
562,13.35,0.038744606,239.3564,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1158,20.1,0.124910635,109.6228,0,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,8.185,0.046673494,48.4692,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1538,9.195,0.048134591,107.7622,9,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
481,19.1,0.038720852,210.8586,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
451,12.85,0.12241394,42.9428,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1429,11.15,0.032321608,165.6526,7,2,1,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
554,9.8,0.026139404,216.785,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
137,10.195,0.045417427999999996,114.086,8,2,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
931,7.59,0.144338493,172.108,5,1,2,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1186,12.0,0.034166609,181.2976,2,2,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902,12.65,0.27321283,240.9538,4,2,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
519,16.7,0.03858813,144.6102,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
719,17.1,0.032628111,148.7392,8,2,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
602,15.1,0.133198355,91.083,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,16.7,0.038528228,143.9102,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
281,19.35,0.016705436,120.8098,2,2,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
875,19.2,0.058893461,178.9318,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401,9.0,0.050256161,150.9024,5,1,2,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,18.25,0.054234197,142.0154,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
905,16.75,0.12961476,86.1856,2,2,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
719,17.1,0.054612768,150.2392,0,2,2,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
646,13.0,0.030150193,61.422,7,2,1,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
383,7.17,0.059849153,129.4968,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
884,19.85,0.034942397,61.9194,0,2,2,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1353,20.1,0.060672263,119.8782,4,2,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1157,4.615,0.102038294,231.93,7,2,1,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
993,7.63,0.135258515,47.2402,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1406,8.39,0.120396991,163.4868,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1418,5.175,0.030527166,33.5874,2,2,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1308,16.0,0.099053537,212.6902,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
665,18.6,0.134564284,159.8236,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,17.75,0.030288215,256.7672,5,1,2,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,7.855,0.073562475,217.6482,5,1,2,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,9.5,0.048883854,185.7898,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466,10.895,0.035893143,131.3284,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
700,16.75,0.014998914,72.4038,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1206,17.2,0.012012071,163.1184,8,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,19.85,0.045855273,127.102,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,6.385,0.14032811,109.1596,0,2,2,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,11.65,0.019402371,38.7164,9,1,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
757,12.85,0.0567060255,155.463,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1170,17.7,0.042716709,163.221,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1025,9.1,0.081794766,173.6054,9,1,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404,15.5,0.125942816,176.0028,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1341,16.35,0.035307322,127.902,2,2,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1044,10.695,0.011472001,75.2038,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
952,16.6,0.103146658,117.2466,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
415,21.2,0.012327847,173.8738,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,13.15,0.166032929,170.8764,3,1,2,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1160,11.5,0.04224015,194.982,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1340,13.5,0.072317217,160.792,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
986,6.78,0.139484292,94.312,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1069,5.63,0.024536636,106.1306,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1017,19.2,0.085296625,153.4314,3,1,2,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
804,14.8,0.080649685,189.9846,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
157,6.695,0.052433690000000005,219.4456,8,2,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
698,15.75,0.054930533,194.4452,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
643,12.5,0.031097948,103.899,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
919,21.25,0.016735879,185.2608,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1456,15.75,0.134418705,99.67,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1379,18.85,0.168266556,195.5136,3,1,2,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1353,20.1,0.034646067,120.6782,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1453,11.395,0.021639678,150.1708,9,1,0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
896,9.3,0.11144608,64.6826,7,2,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1344,18.35,0.013956116,222.3746,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1436,12.8,0.152377658,108.1938,0,2,2,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1086,6.8,0.037465846,47.5034,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1478,11.5,0.020876485,133.7942,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
723,15.0,0.0268952,220.3456,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
945,19.85,0.081916124,167.6816,2,2,1,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,7.85,0.163233667,144.6444,9,1,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1212,20.2,0.121748174,96.9752,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,11.85,0.132939639,98.0726,7,2,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
632,6.135,0.079327367,152.8366,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1123,9.0,0.065194971,177.737,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
